"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","wheelchair_boarding"
"LTFRB_1221",,"Grant, Quezon City",,14.6713,121.02,,,0,,0
"LTFRB_1222",,"Shorhorn, Quezon City",,14.6694,121.02,,,0,,0
"LTFRB_1223",,"Assistant, Quezon City",,14.6739,121.024,,,0,,0
"LTFRB_1224",,"Shorhorn, Quezon City",,14.6676,121.021,,,0,,0
"LTFRB_1225",,"Shorhorn, Quezon City",,14.6659,121.022,,,0,,0
"LTFRB_1226",,"Shorhorn / Congressional Avenue, Quezon City",,14.6636,121.022,,,0,,0
"LTFRB_1227",,"Town and Country Gardenville, Congressional Avenue, Quezon City",,14.6665,121.032,,,0,,0
"LTFRB_1228",,"Congressional Avenue, Quezon City",,14.6658,121.031,,,0,,0
"LTFRB_1229",,"Congressional Avenue, Quezon City",,14.6652,121.028,,,0,,0
"LTFRB_123",,"New Bypass Road, Santa Maria",,14.8096,120.95,,,0,,0
"LTFRB_1230",,"Congressional Avenue, Quezon City",,14.6645,121.025,,,0,,0
"LTFRB_1231",,"Congressional Avenue, Quezon City",,14.6677,121.034,,,0,,0
"LTFRB_1232",,"Congressional Avenue, Quezon City",,14.6625,121.02,,,0,,0
"LTFRB_1233",,"Congressional Avenue / Cagayan Intersection Quezon City",,14.6607,121.02,,,0,,0
"LTFRB_1234",,"Congressional Avenue / Abra Intersection Quezon City",,14.6588,121.02,,,0,,0
"LTFRB_1235",,"Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City",,14.6576,121.02,,,0,,0
"LTFRB_1236",,"Epifanio de los Santos Avenue, Quezon City",,14.6575,121.018,,,0,,0
"LTFRB_1237",,"Epifanio de los Santos Avenue, Quezon City",,14.6575,121.017,,,0,,0
"LTFRB_1238",,"Epifanio de los Santos Avenue, Quezon City",,14.6575,121.014,,,0,,0
"LTFRB_1239",,"Epifanio de los Santos Avenue near Walter Mart Service Road, Quezon City",,14.6574,121.022,,,0,,0
"LTFRB_124",,"New Bypass Road, Santa Maria",,14.81,120.953,,,0,,0
"LTFRB_1240",,"FHELSEN, Epifanio de los Santos Avenue, Quezon City",,14.657,121.023,,,0,,0
"LTFRB_1241",,"Phoenix, Epifanio de los Santos Avenue, Quezon City",,14.6565,121.026,,,0,,0
"LTFRB_1242",,"Epifanio de los Santos Avenue / Bansalangin Intersection, Quezon City",,14.6561,121.027,,,0,,0
"LTFRB_1243",,"Epifanio de los Santos Avenue / Bulacan Intersection, Quezon City",,14.6556,121.029,,,0,,0
"LTFRB_1244",,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City",,14.6554,121.031,,,0,,0
"LTFRB_1245",,"Dangay, Quezon City",,14.6568,121.019,,,0,,0
"LTFRB_1246",,"Dangay / Lanutan Intersection, Quezon City",,14.6563,121.022,,,0,,0
"LTFRB_1247",,"Dangay / Bansalangin Intersection, Quezon City",,14.6558,121.024,,,0,,0
"LTFRB_1248",,"Dangay / Bansalangin Intersection, Quezon City",,14.6551,121.027,,,0,,0
"LTFRB_1249",,"Calumpit / Bansalangin Intersection, Quezon City",,14.6541,121.027,,,0,,0
"LTFRB_125",,"Dental Clinic, New Bypass Road, Santa Maria",,14.8121,120.956,,,0,,0
"LTFRB_1250",,"Bansalangin Intersection, Quezon City",,14.6531,121.026,,,0,,0
"LTFRB_1251",,"Kalamansanay / Bansalangin Intersection, Quezon City",,14.653,121.025,,,0,,0
"LTFRB_1252",,"Bansalangin, Quezon City",,14.6539,121.024,,,0,,0
"LTFRB_1253",,"Calumpit / Bansalangin Intersection, Quezon City",,14.655,121.023,,,0,,0
"LTFRB_1254",,"Bulacan, Quezon City",,14.6539,121.029,,,0,,0
"LTFRB_1255",,"Bulacan, Quezon City",,14.6524,121.028,,,0,,0
"LTFRB_1256",,"Bulacan, Quezon City",,14.6509,121.029,,,0,,0
"LTFRB_1257",,"West Avenue, Quezon City",,14.6518,121.029,,,0,,0
"LTFRB_1258",,"West Avenue, Quezon City",,14.6542,121.03,,,0,,0
"LTFRB_1259",,"Epifanio de los Santos Avenue, Quezon City",,14.6536,121.032,,,0,,0
"LTFRB_126",,"New Bypass Road, Santa Maria",,14.8149,120.957,,,0,,0
"LTFRB_1260",,"Epifanio de los Santos Avenue, Quezon City",,14.6522,121.032,,,0,,0
"LTFRB_1261",,"Epifanio de los Santos Avenue / Trinoma Access Road, Quezon City",,14.6505,121.034,,,0,,0
"LTFRB_1262",,"Epifanio de los Santos Avenue, Quezon City",,14.6495,121.034,,,0,,0
"LTFRB_1263",,"Old Samson Road, Quezon City",,14.6566,121.006,,,0,,0
"LTFRB_1264",,"Old Samson Road, Quezon City",,14.6565,121.007,,,0,,0
"LTFRB_1265",,"Old Samson Road, Quezon City",,14.6563,121.009,,,0,,0
"LTFRB_1266",,"Old Samson Road, Quezon City",,14.6559,121.01,,,0,,0
"LTFRB_1267",,"Old Samson Road / Kaingin Road Intersection, Quezon City",,14.6555,121.012,,,0,,0
"LTFRB_1268",,"Kaingin Road, Quezon City",,14.6542,121.011,,,0,,0
"LTFRB_1269",,"Kaingin Road, Quezon City",,14.6531,121.01,,,0,,0
"LTFRB_127",,"Antonio's Convenience Store, Governor Fortunato Halili Avenue, Santa Maria",,14.8174,120.958,,,0,,0
"LTFRB_1270",,"Kaingin Road, Quezon City",,14.6518,121.01,,,0,,0
"LTFRB_1271",,"Kaingin Road, Quezon City",,14.6505,121.01,,,0,,0
"LTFRB_1272",,"Kaingin Road, Quezon City",,14.6486,121.01,,,0,,0
"LTFRB_1273",,"Kaingin Road, Quezon City",,14.6474,121.009,,,0,,0
"LTFRB_1274",,"Kaingin Road, Quezon City",,14.646,121.008,,,0,,0
"LTFRB_1275",,"Tuktukan / Corumi Intersection, Quezon City",,14.6451,121.009,,,0,,0
"LTFRB_1276",,"Gasan / Corumi Intersection, Quezon City",,14.6433,121.009,,,0,,0
"LTFRB_1277",,"Corumi, Quezon City",,14.6421,121.009,,,0,,0
"LTFRB_1278",,"Inaman / Corumi Intersection, Quezon City",,14.6409,121.01,,,0,,0
"LTFRB_1279",,"Del Monte Avenue / Corumi Intersection, Quezon City",,14.6396,121.01,,,0,,0
"LTFRB_128",,"Max's Stamaria, Governor  Fortunato Halili Avenue, Santa Maria",,14.8137,120.949,,,0,,0
"LTFRB_1280",,"Del Monte Avenue / Malac Intersection, Quezon City",,14.6398,121.012,,,0,,0
"LTFRB_1281",,"Del Monte Avenue / Valencia Intersection, Quezon City",,14.64,121.014,,,0,,0
"LTFRB_1282",,"7/11 Del Monte Avenue, Quezon City",,14.6402,121.015,,,0,,0
"LTFRB_1283",,"Del Monte Avenue / Roosevelt Avenue Intersection, Quezon City",,14.6404,121.016,,,0,,0
"LTFRB_1284",,"Jehovah's Witness Watchtower Branch Office, Roosevelt Avenue, Quezon City",,14.6417,121.017,,,0,,0
"LTFRB_1285",,"Jehovah's Witness Watchtower Branch Office, Roosevelt Avenue, Quezon City",,14.6435,121.017,,,0,,0
"LTFRB_1286",,"Roosevelt Avenue / Baler Intersection, Quezon City",,14.6451,121.017,,,0,,0
"LTFRB_1287",,"Roosevelt Avenue / Atty. Pal Senador Sr. Intersection, Quezon City",,14.6468,121.017,,,0,,0
"LTFRB_1288",,"Roosevelt Avenue, Quezon City",,14.6483,121.018,,,0,,0
"LTFRB_1289",,"Roosevelt Avenue, Quezon City",,14.6499,121.018,,,0,,0
"LTFRB_129",,"St Mary's Trading International, Governor Fortunato Halili Avenue, Bocaue",,14.8158,120.951,,,0,,0
"LTFRB_1290",,"Roosevelt Avenue, Quezon City",,14.6514,121.018,,,0,,0
"LTFRB_1291",,"Roosevelt Avenue / De Jesus Intersection, Quezon City",,14.653,121.018,,,0,,0
"LTFRB_1292",,"Roosevelt Avenue / Adams Intersection, Quezon City",,14.6545,121.019,,,0,,0
"LTFRB_1293",,"Roosevelt Avenue / Road B Intersection, Quezon City",,14.6555,121.019,,,0,,0
"LTFRB_1294",,"Del Monte Avenue / Don Ramon Intersection, Quezon City",,14.6393,121.008,,,0,,0
"LTFRB_1295",,"Del Monte Avenue / Araneta Avenue Intersection, Quezon City",,14.6391,121.007,,,0,,0
"LTFRB_1296",,"Del Monte Avenue / Sto. Domingo Intersection, Quezon City",,14.6389,121.005,,,0,,0
"LTFRB_1297",,"Del Monte Avenue / Biak na Bato Intersection, Quezon City",,14.6387,121.003,,,0,,0
"LTFRB_1298",,"Del Monte Avenue / Banawe Intersection, Quezon City",,14.6384,121.001,,,0,,0
"LTFRB_1299",,"Del Monte Avenue / Matutum Intersection, Quezon City",,14.6381,120.998,,,0,,0
"LTFRB_13",,"Yanga's College, MacArthur Highway, Balagtas",,14.8016,120.922,,,0,,0
"LTFRB_130",,"St John the Evangelist Church, Governor Fortunato Halili Avenue, Santa Maria",,14.8173,120.953,,,0,,0
"LTFRB_1300",,"Del Monte Avenue / San Jose D Tuazon Intersection, Quezon City",,14.6378,120.996,,,0,,0
"LTFRB_1301",,"Del Monte Avenue / A. Bonifacio Intersection, Quezon City",,14.6374,120.994,,,0,,0
"LTFRB_1302",,"San Jose D Tuazon, Quezon City",,14.6399,120.996,,,0,,0
"LTFRB_1303",,"San Jose D Tuazon, Quezon City",,14.6419,120.995,,,0,,0
"LTFRB_1304",,"San Jose D Tuazon, Quezon City",,14.6435,120.995,,,0,,0
"LTFRB_1306",,"Tangali / Tinagan Intersection, Quezon City",,14.6423,120.995,,,0,,0
"LTFRB_1307",,"Tinagan, Quezon City",,14.6408,120.995,,,0,,0
"LTFRB_1308",,"Andreas Bonifacio, Quezon City",,14.6389,120.993,,,0,,0
"LTFRB_1309",,"Andreas Bonifacio / Mauban Intersection, Quezon City",,14.6401,120.992,,,0,,0
"LTFRB_131",,"Petron Sta Maria, Governor  Fortunato Halili Avenue, Santa Maria",,14.8175,120.956,,,0,,0
"LTFRB_1310",,"Andreas Bonifacio, Quezon City",,14.6421,120.993,,,0,,0
"LTFRB_1311",,"Andreas Bonifacio / Sgt. Emilio Rivera ntersection, Quezon City",,14.6438,120.994,,,0,,0
"LTFRB_1312",,"Andreas Bonifacio / Bataan Intersection, Quezon City",,14.6452,120.994,,,0,,0
"LTFRB_1313",,"Andreas Bonifacio / Selecta Drive Intersection, Quezon City",,14.648,120.996,,,0,,0
"LTFRB_1314",,"Andreas Bonifacio / Marvex Drive Intersection, Quezon City",,14.6504,120.997,,,0,,0
"LTFRB_1315",,"Andreas Bonifacio, Quezon City",,14.6528,120.998,,,0,,0
"LTFRB_1316",,"Asiawide Refershments Corporation, Andreas Bonifacio, Quezon City",,14.6543,120.999,,,0,,0
"LTFRB_1317",,"Andreas Bonifacio, Quezon City",,14.6556,121,,,0,,0
"LTFRB_1318",,"Andreas Bonifacio, Quezon City",,14.6566,121,,,0,,0
"LTFRB_1319",,"N. S. Amoranto, Quezon City",,14.6358,120.994,,,0,,0
"LTFRB_132",,"Santa Maria General Hospital, JC De Jesus Street, Santa Maria",,14.8183,120.96,,,0,,0
"LTFRB_1320",,"Mayon, Quezon City",,14.6341,120.995,,,0,,0
"LTFRB_1321",,"Mayon, Quezon City",,14.6326,120.995,,,0,,0
"LTFRB_1322",,"Mayon, Quezon City",,14.6307,120.996,,,0,,0
"LTFRB_1323",,"Mayon / Don Manuel Agregado Intersection, Quezon City",,14.6288,120.996,,,0,,0
"LTFRB_1324",,"Mayon / Calamba Intersection, Quezon City",,14.6276,120.997,,,0,,0
"LTFRB_1325",,"Mayon, Quezon City",,14.6257,120.998,,,0,,0
"LTFRB_1326",,"Mayon, Quezon City",,14.6239,120.999,,,0,,0
"LTFRB_1327",,"Community Centre, San Isidro Labrador, Quezon City",,14.6226,120.999,,,0,,0
"LTFRB_1328",,"Dapitan / Kanlaon Intersection, Quezon City",,14.6223,121,,,0,,0
"LTFRB_133",,"Santa Maria Municipal Hall, JC De Jesus Street, Santa Maria",,14.8193,120.96,,,0,,0
"LTFRB_1330",,"Apo, Quezon City",,14.6211,121.002,,,0,,0
"LTFRB_1331",,"Apo / Quezon Avenue Intersection, Quezon City",,14.619,121.003,,,0,,0
"LTFRB_1332",,"Kanlaon, Quezon City",,14.6192,121.002,,,0,,0
"LTFRB_1333",,"Kanlaon, Quezon City",,14.6208,121.001,,,0,,0
"LTFRB_1334",,"Quezon Avenue / D Tuazon Intersection, Quezon City",,14.6202,121.004,,,0,,0
"LTFRB_1335",,"D Tuazon Intersection, Quezon City",,14.6217,121.004,,,0,,0
"LTFRB_1336",,"D Tuazon / Daptian Intersection, Quezon City",,14.6234,121.003,,,0,,0
"LTFRB_1337",,"D Tuazon / N. Roxas Intersection, Quezon City",,14.6248,121.002,,,0,,0
"LTFRB_1338",,"D Tuazon, Quezon City",,14.6262,121.001,,,0,,0
"LTFRB_1339",,"D Tuazon, Quezon City",,14.6281,121,,,0,,0
"LTFRB_134",,"A. Fernando Elementary School, M H Del Pilar, Malanday, Valenzuela City",,14.7169,120.956,,,0,,0
"LTFRB_1340",,"D Tuazon / Don Manuel Agregado Intersection, Quezon City",,14.6303,120.999,,,0,,0
"LTFRB_1341",,"D Tuazon, Quezon City",,14.632,120.999,,,0,,0
"LTFRB_1342",,"N. S. Amoranto Sr. Avenue, Quezon City",,14.631,120.998,,,0,,0
"LTFRB_1343",,"D Tuazon / Sct. D. M Alcaraz Intersection, Quezon City",,14.634,120.998,,,0,,0
"LTFRB_1344",,"D Tuazon / Sta Catalina Intersection, Quezon City",,14.6361,120.997,,,0,,0
"LTFRB_1345",,"N. S. Amoranto Sr. Avenue, Quezon City",,14.6321,121,,,0,,0
"LTFRB_1346",,"N. S. Amoranto Sr. Avenue / Banawe Avenue Intersection, Quezon City",,14.6327,121.002,,,0,,0
"LTFRB_1347",,"Banawe Avenue, Quezon City",,14.6344,121.002,,,0,,0
"LTFRB_1348",,"Banawe Avenue, Quezon City",,14.636,121.001,,,0,,0
"LTFRB_1349",,"Banawe Avenue, Quezon City",,14.6375,121.001,,,0,,0
"LTFRB_135",,"Charisma Christian School, M. H. del Pilar St., Malanday, Valenzuela City",,14.7156,120.953,,,0,,0
"LTFRB_1350",,"N. S. Amoranto Sr. Avenue / Biak an Bato Intersection, Quezon City",,14.6338,121.004,,,0,,0
"LTFRB_1351",,"N. S. Amoranto Sr. Avenue / Sto. Domingo Avenue Intersection, Quezon City",,14.6347,121.006,,,0,,0
"LTFRB_1352",,"N. S. Amoranto Sr. Avenue / Don Jose Intersection, Quezon City",,14.6356,121.008,,,0,,0
"LTFRB_1353",,"N. S. Amoranto Sr. Avenue / Don Jose Intersection, Quezon City",,14.6359,121.009,,,0,,0
"LTFRB_1354",,"Banawe Avenue, Quezon City",,14.6313,121.002,,,0,,0
"LTFRB_1355",,"Banawe Avenue, Quezon City",,14.63,121.003,,,0,,0
"LTFRB_1356",,"Philipine Orthapedic Centre",,14.6288,121.004,,,0,,0
"LTFRB_1357",,"Banawe Avenue / Maria Clara Intersection, Quezon City",,14.6275,121.004,,,0,,0
"LTFRB_1358",,"Banawe Avenue, Quezon City",,14.6265,121.005,,,0,,0
"LTFRB_1359",,"Banawe Avenue, Quezon City",,14.6255,121.006,,,0,,0
"LTFRB_136",,"M. H. del Pilar St. / E Esteban Intersection, Valenzuela City",,14.7147,120.95,,,0,,0
"LTFRB_1360",,"Banawe Avenue / P. Florentino Intersection, Quezon City",,14.6244,121.007,,,0,,0
"LTFRB_1361",,"Quezon Avenue, Quezon City",,14.6211673113,121.0052204132,,,0,,0
"LTFRB_1362",,"National Youth Commision, Quezon Avenue, Quezon City",,14.6228,121.007,,,0,,0
"LTFRB_1363",,"Quezon Avenue, Quezon City",,14.6239,121.008,,,0,,0
"LTFRB_1364",,"Quezon Avenue, Quezon City",,14.6251,121.01,,,0,,0
"LTFRB_1365",,"Santo Domingo Church, Quezon Avenue, Quezon City",,14.6264,121.011,,,0,,0
"LTFRB_1366",,"Quezon Avenue, Quezon City",,14.6277,121.012,,,0,,0
"LTFRB_1367",,"Systems Technology Institute, Quezon Avenue, Quezon City",,14.6292,121.014,,,0,,0
"LTFRB_1368",,"Quezon Avenue / Scout Chuatoco Intersection, Quezon City",,14.6305,121.016,,,0,,0
"LTFRB_1369",,"Hayundai, Quezon Avenue, Quezon City",,14.6318,121.017,,,0,,0
"LTFRB_137",,"M. H. del Pilar St. / B. Espiritu Intersection, Mabolo, Valenzuela City",,14.7131,120.948,,,0,,0
"LTFRB_1370",,"Quezon Avenue / Roosevelt Avenue Intersection, Quezon City",,14.6328,121.019,,,0,,0
"LTFRB_1371",,"San Pedro Bautisa / Felipe Street Intersection, Quezon City",,14.6392,121.014,,,0,,0
"LTFRB_1372",,"San Pedro Bautisa, Quezon City",,14.6382,121.013,,,0,,0
"LTFRB_1373",,"San Pedro Bautisa / C. Santos Intersection, Quezon City",,14.637,121.013,,,0,,0
"LTFRB_1374",,"San Pedro Bautisa / Caragay Intersection, Quezon City",,14.6358,121.014,,,0,,0
"LTFRB_1375",,"San Pedro Bautisa / Bernardo Intersection, Quezon City",,14.6347,121.014,,,0,,0
"LTFRB_1376",,"Roosevelt Avenue, Quezon City",,14.639,121.017,,,0,,0
"LTFRB_1377",,"Roosevelt Avenue, Quezon City",,14.6381,121.018,,,0,,0
"LTFRB_1378",,"Roosevelt Avenue / Bautista Intersection, Quezon City",,14.6369,121.018,,,0,,0
"LTFRB_1379",,"Roosevelt Avenue / De Vera Intersection, Quezon City",,14.6354,121.018,,,0,,0
"LTFRB_138",,"Polo Market, Poblacion Road, Valenzuela City",,14.7085,120.947,,,0,,0
"LTFRB_1380",,"Philipine Maritime Institute, Roosevelt Avenue, Quezon City",,14.6339,121.018,,,0,,0
"LTFRB_1381",,"Fisher Mall, Quezon Avenue, Quezon City",,14.6337,121.02,,,0,,0
"LTFRB_1382",,"Quezon Avenue, Quezon City",,14.6346,121.022,,,0,,0
"LTFRB_1383",,"Quezon Avenue, Quezon City",,14.6358,121.024,,,0,,0
"LTFRB_1384",,"Quezon Avenue / West Avenue Intersection, Quezon City",,14.637,121.026,,,0,,0
"LTFRB_1385",,"St Vincent School, West Avenue / Catanduanes Intersection Quezon City",,14.6496,121.029,,,0,,0
"LTFRB_1386",,"West Avenue / Baler  Intersection Quezon City",,14.6479,121.028,,,0,,0
"LTFRB_1387",,"West Avenue / Catanduanes Intersection Quezon City",,14.6463,121.028,,,0,,0
"LTFRB_1388",,"West Avenue Shop, West Avenue / Mabuhay Intersection, Quezon City",,14.6441,121.027,,,0,,0
"LTFRB_1389",,"West Avenue, Quezon City",,14.6422,121.027,,,0,,0
"LTFRB_139",,"Poblacion Road / Isla Intersection, Mabolo, Valenzuela City",,14.7097,120.947,,,0,,0
"LTFRB_1390",,"West Avenue / Bulletin Intersection, Quezon City",,14.6405,121.027,,,0,,0
"LTFRB_1391",,"Kawloon House, West Avenue, Quezon City",,14.6391,121.026,,,0,,0
"LTFRB_1392",,"Quezon Avenue / West 6th Intersection, Quezon City",,14.6382,121.028,,,0,,0
"LTFRB_1393",,"Dave's Tropical Breeze, Quezon Avenue, Quezon City",,14.6393,121.029,,,0,,0
"LTFRB_1394",,"Quezon Avenue, Quezon City",,14.6405,121.031,,,0,,0
"LTFRB_1395",,"Quezon Avenue, Quezon City",,14.6417,121.033,,,0,,0
"LTFRB_1396",,"Quezon Avenue / Sgt. Esguerra Intersection, Quezon City",,14.6429,121.035,,,0,,0
"LTFRB_1397",,"Quezon Avenue / Epifanio de los Santos Avenue Intersection, Quezon City",,14.6439,121.037,,,0,,0
"LTFRB_1398",,"Quezon Avenue / Sgt. Esguerra Intersection, Quezon City",,14.6449,121.038,,,0,,0
"LTFRB_1399",,"Quezon Avenue / BIR Road Intersection, Quezon City",,14.6462,121.041,,,0,,0
"LTFRB_14",,"Bocaue Public Market, MacArthur Highway, Bocaue, Bulacan",,14.7986,120.926,,,0,,0
"LTFRB_140",,"Lee Hong Kong, Poblacion Road, Valenzuela City",,14.7114,120.949,,,0,,0
"LTFRB_1400",,"Childrens Medical Center, Quezon Avenue, Quezon City",,14.6471,121.042,,,0,,0
"LTFRB_1401",,"Quezon Avenue, Quezon City",,14.6479,121.043,,,0,,0
"LTFRB_1402",,"Quezon Avenue (North Triangle), Quezon City",,14.6489,121.045,,,0,,0
"LTFRB_1403",,"Quezon Avenue, Quezon City",,14.6497,121.046,,,0,,0
"LTFRB_1404",,"Occupational Safety and Health Center, Agham (North Triangle), Quezon City",,14.6526,121.039,,,0,,0
"LTFRB_1405",,"Sitio San Roque, Agham (North Triangle), Quezon City",,14.6507,121.039,,,0,,0
"LTFRB_1406",,"Sitio San Roque / Central Terminal Road Intersection, Agham (North Triangle), Quezon City",,14.6491,121.04,,,0,,0
"LTFRB_1407",,"Sitio San Roque near Childrens Medical Hospital, Agham (North Triangle), Quezon City",,14.6478,121.04,,,0,,0
"LTFRB_1408",,"Santa Catalina / Speaker Perez Intersection, Quezon City",,14.6358,120.996,,,0,,0
"LTFRB_1409",,"Andres Bonifacio near Manila North Cemetary, Quezon City",,14.6355,120.993,,,0,,0
"LTFRB_141",,"San Diego de Alcala Parish, Palassan Road, Kapitan Viilila, Valenzuela City",,14.7078,120.946,,,0,,0
"LTFRB_1410",,"Andres Bonifacio / Magnas Intersection, Quezon City",,14.6341,120.993,,,0,,0
"LTFRB_1411",,"Andres Bonifacio / Lunas Intersection, Quezon City",,14.6319,120.992,,,0,,0
"LTFRB_1412",,"Andres Bonifacio / Bulusan Intersection, Quezon City",,14.6297,120.991,,,0,,0
"LTFRB_1413",,"Andres Bonifacio / Iba Intersection, Quezon City",,14.6277,120.99,,,0,,0
"LTFRB_1414",,"Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City",,14.626,120.99,,,0,,0
"LTFRB_1415",,"Norberto S. Amoranto Street / Bulasan Intersection, Quezon City",,14.6286,120.994,,,0,,0
"LTFRB_1416",,"Norberto S. Amoranto Street / Iba Intersection, Quezon City",,14.6271,120.993,,,0,,0
"LTFRB_1417",,"Norberto S. Amoranto Street / Calavite Intersection, Quezon City",,14.6258,120.991,,,0,,0
"LTFRB_1418",,"Dimasalang / Aurora Boulevard Intersection, Quezon City",,14.6239,120.989,,,0,,0
"LTFRB_1419",,"Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",,14.6253,120.987,,,0,,0
"LTFRB_142",,"Polo National High School, Palassan Road, Valenzuela City",,14.7069,120.947,,,0,,0
"LTFRB_1421",,"Ferdinand Blumentritt, Quezon City",,14.6231,120.993,,,0,,0
"LTFRB_1422",,"Ferdinand Blumentritt / Laon Laan Intersection, Quezon City",,14.6217,120.995,,,0,,0
"LTFRB_1423",,"Halcon, Quezon City",,14.6226,120.995,,,0,,0
"LTFRB_1424",,"Maria Clara / Ibarra Intersection, Quezon City",,14.6208,120.994,,,0,,0
"LTFRB_1425",,"Ibarra, Quezon City",,14.6224,120.992,,,0,,0
"LTFRB_1426",,"Metrica, Quezon City",,14.6229,120.99,,,0,,0
"LTFRB_1427",,"Cavitie / Leonor Rivera Intersection, Quezon City",,14.6242,120.987,,,0,,0
"LTFRB_1428",,"Cavite / Manuel Hizon Intersection, Quezon City",,14.6242,120.985,,,0,,0
"LTFRB_1429",,"Cavite, Quezon City",,14.6242,120.983,,,0,,0
"LTFRB_143",,"Palasan Chapel, M H Del Pilar, Kapitan Viilila, Obando, Valenzuela City",,14.7036,120.949,,,0,,0
"LTFRB_1430",,"Light Rail Transit Line / Bulacan Intersection, Quezon City",,14.6268,120.983,,,0,,0
"LTFRB_1431",,"Pampanga / Light Rail Transit Line, Quezon City",,14.628,120.984,,,0,,0
"LTFRB_1432",,"Pampanga / Pedro Guevarra Intersection, Quezon City",,14.6279,120.986,,,0,,0
"LTFRB_1433",,"Felix Huetas / Bulacan Intersection, Quezon City",,14.6267,120.985,,,0,,0
"LTFRB_1434",,"Pedro Guevarra, Quezon City",,14.6259,120.986,,,0,,0
"LTFRB_1435",,"New Antipolo / Leonor Rivera Intersection, Quezon City",,14.6226,120.987,,,0,,0
"LTFRB_1436",,"Tiago, Quezon City",,14.6227,120.988,,,0,,0
"LTFRB_1437",,"Dimasalang Birdge / New Antipolo Intersection, Quezon City",,14.6207,120.989,,,0,,0
"LTFRB_1438",,"New Antipolo / Oroquieta Intersection, Quezon City",,14.6227,120.984,,,0,,0
"LTFRB_1439",,"Old Antipolo / Felix Huetas Intersection, Quezon City",,14.6223,120.985,,,0,,0
"LTFRB_144",,"M H Del Pilar / Mendoza, Palasan Valenzuela City",,14.7015,120.95,,,0,,0
"LTFRB_1440",,"Light Rail Transportation / New Antipolo, Quezon City",,14.6226,120.983,,,0,,0
"LTFRB_1441",,"Ferdinand Blumentritt / Felix Huertas Intersection, Quezon City",,14.6237,120.985,,,0,,0
"LTFRB_1442",,"Rizal Avenue near Aurora Blvd Interstion, Quezon City",,14.6286,120.983,,,0,,0
"LTFRB_1443",,"Rizal Avenue, Quezon City",,14.6299,120.982,,,0,,0
"LTFRB_1444",,"Rizal Avenue / Mt Samat Intersection, Quezon City",,14.6311,120.981,,,0,,0
"LTFRB_1445",,"Jose Abad Santos Avenue / Morong Intersection, Quezon City",,14.6304,120.98,,,0,,0
"LTFRB_1446",,"Jose Abad Santos Avenue / Corregidor Intersection, Quezon City",,14.629,120.979,,,0,,0
"LTFRB_1447",,"Jose Abad Santos Avenue, Quezon City",,14.6275,120.979,,,0,,0
"LTFRB_1448",,"Jose Abad Santos Avenue / T Bugallon Street Intersection, Quezon City",,14.6257,120.979,,,0,,0
"LTFRB_1449",,"T Bugallon Street, Quezon City",,14.6256,120.98,,,0,,0
"LTFRB_145",,"Kapitan Viilila / Kabesang Pino Intersection, Obando, Valenzuela City",,14.7062,120.943,,,0,,0
"LTFRB_1450",,"T Bugallon Street / Cavite Intersection, Quezon City",,14.6243,120.981,,,0,,0
"LTFRB_1451",,"T. Mapua / New Antipolo Intersection, Quezon City",,14.623,120.982,,,0,,0
"LTFRB_1452",,"T. Mapua / Laguna Intersection, Quezon City",,14.6219,120.982,,,0,,0
"LTFRB_1453",,"Ipil  / Laguna Intersection, Quezon City",,14.6219,120.98,,,0,,0
"LTFRB_1454",,"Jose Abad Santos Avenue, Quezon City",,14.6246,120.978,,,0,,0
