"agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_id"
"LTFRB",,"Bagong Silang - NAIA via Maligaya Park, EDSA","Green Construction Supply, Langit Road, Caloocan City - Terminal 1 Arrivals Area Rd, Ninoy Aquino International Airport,  Parañaque City, Manila",3,,"FFFFFF",,"LTFRB_PUB1140"
"LTFRB",,"Cainta - Quiapo via Ortigas Ave, Magsaysay Blvd","Marketplace, Cainta, Manila - Quezon Blvd, Manila",3,,,,"LTFRB_PUB1141"
"LTFRB",,"Cainta - Quiapo via Ortigas Ave, Magsaysay Blvd","Claro M. Recto Ave / Quezon Blvd Intersection, Manila - Marketplace, Cainta, Manila",3,,,,"LTFRB_PUB1142"
"LTFRB",,"Dasmarinas - Plaza Lawton via E. Aguinaldo Highway, Roxas Blvd","San Agustin Bus Terminal, Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila - Leon Guinto Sr., Manila",3,,,,"LTFRB_PUB1143"
"LTFRB",,"Dasmarinas - Plaza Lawton via E. Aguinaldo Highway, Roxas Blvd","President Quirino Ave / Taft Ave Intersection, Manila - San Agustin Bus Terminal, Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",3,,,,"LTFRB_PUB1144"
"LTFRB",,"Eastwood Libis - Marriot Terminal via Acropolis","Newport Blvd, Pasay City, Manila - Pheonix Sun Business Park, Quezon City, Manila",3,,,,"LTFRB_PUB1145"
"LTFRB",,"Eastwood Libis - Marriot Terminal via Acropolis","Pheonix Sun Business Park, Quezon City, Manila - Newport Blvd, Pasay City, Manila",3,,,,"LTFRB_PUB1146"
"LTFRB",,"FTI - Navotas Terminal via EDSA","DBP Ave, Taguig City, Manila, Manila - MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila",3,,"FFFFFF",,"LTFRB_PUB1147"
"LTFRB",,"FTI - Navotas Terminal via EDSA","MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila - DBP Ave, Taguig City, Manila, Manila",3,,,,"LTFRB_PUB1148"
"LTFRB",,"FTI - SM Fairview via Lagro Commonwealth","DBP Ave, Taguig City, Manila, Manila - Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila",3,,,,"LTFRB_PUB1149"
"LTFRB",,"FTI - SM Fairview via Lagro Commonwealth","Belfast / Bulalakaw Intersection, Quezon City - DBP Ave, Taguig City, Manila, Manila",3,,,,"LTFRB_PUB1150"
"LTFRB",,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA","DBP Ave, Taguig City, Manila, Manila - Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",3,,"FFFFFF",,"LTFRB_PUB1151"
"LTFRB",,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA","Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte - DBP Ave, Taguig City, Manila, Manila",3,,,,"LTFRB_PUB1152"
"LTFRB",,"GMA - Plaza Lawton via Ayala, Carmona, SSH","Congressional Rd,  General Mariano Alvarez, Manila - Andres Soriano Jr Ave / Muralla Intersection, Manila",3,,,,"LTFRB_PUB1153"
"LTFRB",,"GMA - Plaza Lawton via Ayala, Carmona, SSH","Taft Ave, Manila - Congressional Rd,  General Mariano Alvarez, Manila",3,,,,"LTFRB_PUB1154"
"LTFRB",,"Grotto - Baclaran via Commonwealth Ave, Ayala","Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",3,,,,"LTFRB_PUB1155"
"LTFRB",,"Grotto - Baclaran via Commonwealth Ave, Ayala","Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte - Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila",3,,,,"LTFRB_PUB1156"
"LTFRB",,"Grotto - NAIA via EDSA, Fairview","Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte - Ninoy Aquino Ave, Lungsod ng Pasay, Manila",3,,"FFFFFF",,"LTFRB_PUB1158"
"LTFRB",,"Grotto - NAIA via EDSA, Ayala, Buendia Extn","Maria, Parañaque City, Manila - Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",3,,"FFFFFF",,"LTFRB_PUB1159"
"LTFRB",,"Grotto - NAIA via EDSA, Ayala, Buendia Extn","Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte - Ninoy Aquino Ave, Lungsod ng Pasay, Manila",3,,"FFFFFF",,"LTFRB_PUB1160"
"LTFRB",,"Lagro - NAIA via Fairview","Maria, Parañaque City, Manila - Quirino Highway / Maligaya Intersection, Caloocan City",3,,,,"LTFRB_PUB1161"
"LTFRB",,"Lagro - NAIA via Fairview","Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila - Terminal 1 Arrivals Area Rd, Ninoy Aquino International Airport,  Parañaque City, Manila",3,,,,"LTFRB_PUB1162"
"LTFRB",,"Malanday - Muntinlupa via Edsa, Monumento","National Hwy, Muntinlupa City, Manila - MacArthur Highway, Dalandanan, Valenzuela City",3,,"FFFFFF",,"LTFRB_PUB1163"
"LTFRB",,"Malanday - Muntinlupa via Edsa, Monumento","MacArthur Highway, Dalandanan, Valenzuela City - National Hwy, Muntinlupa City, Manila",3,,"FFFFFF",,"LTFRB_PUB1164"
"LTFRB",,"Malanday Term - NAIA viaEDSA, Buendia, Ayala","Maria, Parañaque City, Manila - MacArthur Highway, Dalandanan, Valenzuela City",3,,"FFFFFF",,"LTFRB_PUB1165"
"LTFRB",,"Malanday Term - NAIA viaEDSA, Buendia, Ayala","MacArthur Highway, Dalandanan, Valenzuela City - Ninoy Aquino Ave, Lungsod ng Pasay, Manila",3,,"FFFFFF",,"LTFRB_PUB1166"
"LTFRB",,"Moonwalk - Plaza Lawton","Alabang-Zapote Road, Las Piñas City, Manila - Andres Soriano Jr Ave / Muralla Intersection, Manila",3,,,,"LTFRB_PUB1167"
"LTFRB",,"Moonwalk - Plaza Lawton","Taft Ave, Manila - Alabang-Zapote Road, Las Piñas City, Manila",3,,,,"LTFRB_PUB1168"
"LTFRB",,"NAIA - Malanday via EDSA","Maria, Parañaque City, Manila - MacArthur Highway, Dalandanan, Valenzuela City",3,,"FFFFFF",,"LTFRB_PUB1169"
"LTFRB",,"NAIA - Malanday via EDSA","MacArthur Highway, Dalandanan, Valenzuela City - Ninoy Aquino Ave, Lungsod ng Pasay, Manila",3,,"FFFFFF",,"LTFRB_PUB1170"
"LTFRB",,"Norzagaray - Baclaran Via Commonwealth Ave","Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - VFR Phase 2 Elementary School, City of San Jose del Monte, Manila",3,,,,"LTFRB_PUB1171"
"LTFRB",,"Norzagaray - Baclaran Via Commonwealth Ave","VFR Phase 2 Elementary School, City of San Jose del Monte, Manila - Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila",3,,,,"LTFRB_PUB1172"
"LTFRB",,"Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed","Maria, Parañaque City, Manila - VFR Phase 2 Elementary School, City of San Jose del Monte, Manila",3,,,,"LTFRB_PUB1173"
"LTFRB",,"Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed","VFR Phase 2 Elementary School, City of San Jose del Monte, Manila - Ninoy Aquino Ave, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUB1174"
"LTFRB",,"Pacita Complex (SP, Lag) - Letre via EDSA","Pacita Bus Terminal,  Pacita Av, San Pedro, Manila - Circimferential Road 4, Malabon City",3,,"FFFFFF",,"LTFRB_PUB1175"
"LTFRB",,"Pacita Complex (SP, Lag) - Letre via EDSA","Pagamutang Bayan Ng Malabon, Dagat- Dagatan Avenue, Caloocan City - Pacita Bus Terminal,  Pacita Av, San Pedro, Manila",3,,"FFFFFF",,"LTFRB_PUB1176"
"LTFRB",,"Pacita Complex - SM Fairview via EDSA","Plaza Pacita Bus Terminal, National Highway / Pacita Av, San Pedro, Manila - Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila",3,,"FFFFFF",,"LTFRB_PUB1177"
"LTFRB",,"Pacita Complex - SM Fairview via EDSA","Belfast / Bulalakaw Intersection, Quezon City - PNR Pacita Station, Pine Rd, San Pedro, Manila",3,,"FFFFFF",,"LTFRB_PUB1178"
"LTFRB",,"Pacita Complex - Navotas Term via EDSA","MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila - Pacita Bus Terminal,  Pacita Av, San Pedro, Manila",3,,"FFFFFF",,"LTFRB_PUB1180"
"LTFRB",,"Pacita - Novaliches Term via Malinta Ex, EDSA","National Highway / Unnamed Rd, San Pedro, Manila - Genteral Luis / East Street Intersection, Caloocan City",3,,"FFFFFF",,"LTFRB_PUB1181"
"LTFRB",,"Pacita - Novaliches Term via Malinta Ex, EDSA","Genteral Luis / East Street Intersection, Caloocan City - National Highway / Unnamed Rd, San Pedro, Manila",3,,"FFFFFF",,"LTFRB_PUB1182"
"LTFRB",,"Pala - pala Dasmarinas Cavite - Navotas Terminal via Edsa","Governor's Dv, Dasmariñas City, Manila - MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila",3,,"FFFFFF",,"LTFRB_PUB1183"
"LTFRB",,"Pala - pala Dasmarinas Cavite - Navotas Terminal via Edsa","MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila - Governor's Dv, Dasmariñas City, Manila",3,,"FFFFFF",,"LTFRB_PUB1184"
"LTFRB",,"Pandacan (Beata) - Quiapo via C. Palanca","Lorenzo Dela Paz / Baretto Intersection, Manila - Padre Burgos St, Manila",3,,,,"LTFRB_PUB1185"
"LTFRB",,"Pandacan (Beata) - Quiapo via C. Palanca","Philippine Normal University, San Marcelino / Ayala Blvd, Manila - Lorenzo Dela Paz / Baretto Intersection, Manila",3,,,,"LTFRB_PUB1186"
"LTFRB",,"San Mateo - Baclaran via EDSA, Ayala, Commonwealth Ave","Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - MALTC Bus Station, Gen. A Luna, San Mateo",3,,"FFFFFF",,"LTFRB_PUB1187"
"LTFRB",,"San Mateo - Baclaran via EDSA, Ayala, Commonwealth Ave","Gen. A Luna / Curayao Intersection, San Mateo - Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila",3,,"FFFFFF",,"LTFRB_PUB1188"
"LTFRB",,"Sapang Palay - Sta. Cruz via Marilao Exit","T. Mapua, Manila - VFR Phase 2 Elementary School, City of San Jose del Monte, Manila",3,,,,"LTFRB_PUB1189"
"LTFRB",,"Sapang Palay - Sta. Cruz via Marilao Exit","Sapang Palay, City of San Jose del Monte, Manila - Oroquieta, Manila",3,,,,"LTFRB_PUB1190"
"LTFRB",,"Sapang Palay - Sta Cruz (DJose) Sta Maria NE","T. Mapua, Manila - Iglesia ni Cristo, City of San Jose del Monte, Manila",3,,,,"LTFRB_PUB1191"
"LTFRB",,"Sapang Palay - Sta Cruz (DJose) Sta Maria NE","Bagong Buhay H Elementary School, City of San Jose del Monte, Manila - Oroquieta, Manila",3,,,,"LTFRB_PUB1192"
"LTFRB",,"Sta Maria - Baclaran NLEX EDSA","Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Norzagaray-Santa Maria Bulacan, Santa Maria, Manila",3,,"FFFFFF",,"LTFRB_PUB1193"
"LTFRB",,"Sta Maria - Baclaran NLEX EDSA","Norzagaray-Santa Maria Bulacan, Santa Maria, Manila - Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila",3,,"FFFFFF",,"LTFRB_PUB1194"
"LTFRB",,"Taguig - SM Fairview via Lagro Ayala Buendia EDSA","Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila",3,,"FFFFFF",,"LTFRB_PUB1195"
"LTFRB",,"Taguig - SM Fairview via Lagro Ayala Buendia EDSA","Belfast / Bishop Avenue Intersection, Quezon City - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",3,,"FFFFFF",,"LTFRB_PUB1196"
"LTFRB",,"Taytay  - Quiapo via Manila East Road","Manila Road East, Taytay, Manila - Nicanor Reyes Street, Manila",3,,,,"LTFRB_PUB1197"
"LTFRB",,"Taytay  - Quiapo via Manila East Road","Philippine Normal University, San Marcelino / Ayala Blvd, Manila - Manila Road East, Taytay, Manila",3,,,,"LTFRB_PUB1198"
"LTFRB",,"HULO - P. VICTORINO/KALENTONG","Alchan, Mandaluyong City, Manila - Jose Rizal University, J Fabella St, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ1001"
"LTFRB",,"HULO - P. VICTORINO/KALENTONG","Jose Rizal University, J Fabella St, Mandaluyong City, Manila - Alchan, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ1002"
"LTFRB",,"A. Bonifacio - A. Mabini via 10th Avenue","Kamantigue / 11th Avenue, Caloocan City - Mercury Drug, A. Mabini Avenue, Caloocan City",3,,,,"LTFRB_PUJ1003"
"LTFRB",,"A. Bonifacio - A. Mabini via 10th Avenue","Mercury Drug, A. Mabini Avenue, Caloocan City - Kamantigue / 11th Avenue, Caloocan City",3,,,,"LTFRB_PUJ1004"
"LTFRB",,"A. Bonifacio - E. Rodriguez via D. Tuazon","D. Tuazon / Eulogio Rodriguez Sr Ave Intersection, Manila - Tangali / Tinagan Intersection, Quezon City",3,,,,"LTFRB_PUJ1005"
"LTFRB",,"A. Bonifacio - E. Rodriguez via D. Tuazon","Tangali / Tinagan Intersection, Quezon City - D. Tuazon / Eulogio Rodriguez Sr Ave Intersection, Manila",3,,,,"LTFRB_PUJ1006"
"LTFRB",,"A. Luna - Libertad","Leveriza, Manila - Antonio Arnaiz Ave / F.B. Harrison St Intersection",3,,,,"LTFRB_PUJ1007"
"LTFRB",,"A. Luna - Libertad","Antonio Arnaiz Ave / F.B. Harrison St Intersection - Leveriza, Manila",3,,,,"LTFRB_PUJ1008"
"LTFRB",,"Mayhaligue - Plaza dela Barca via J.A.","Jose Abad Santos Ave., Manila - Juan Luna / Veronica Intersection, Manila",3,,,,"LTFRB_PUJ1009"
"LTFRB",,"Mayhaligue - Plaza dela Barca via J.A.","Juan Luna / Veronica Intersection, Manila - Jose Abad Santos Ave., Manila",3,,,,"LTFRB_PUJ1010"
"LTFRB",,"A. Rivera - Raon via Tomas Mapua","Jose Abad Santos Avenue / Tayuman Road, Quezon City - A F. Torres, Manila",3,,,,"LTFRB_PUJ1011"
"LTFRB",,"A. Rivera - Raon via Tomas Mapua","A F. Torres, Manila - Jose Abad Santos Avenue / Tayuman Road, Quezon City",3,,,,"LTFRB_PUJ1012"
"LTFRB",,"Alabang - Baclaran via Ninoy Aquino","Dr A. Santos Ave, Parañaque City, Manila - Redemptorist Road, Parañaque City, Manila",3,,,,"LTFRB_PUJ1013"
"LTFRB",,"Alabang - Baclaran via Ninoy Aquino","Redemptorist Road, Parañaque City, Manila - Dr A. Santos Ave, Parañaque City, Manila",3,,,,"LTFRB_PUJ1014"
"LTFRB",,"Alabang - Baclaran via San Dionisio, Zapote","Pinaglabanan / Quirino Avenue, Parañaque City, Manila - South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1015"
"LTFRB",,"Alabang - Baclaran via San Dionisio, Zapote","South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila - Pinaglabanan / Quirino Avenue, Parañaque City, Manila",3,,,,"LTFRB_PUJ1016"
"LTFRB",,"Alabang - Carmona","Governor's Drive, Carmona, Manila - Civic Dr, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1017"
"LTFRB",,"Alabang - Carmona","Civic Dr, Muntinlupa City, Manila - Governor's Drive, Carmona, Manila",3,,,,"LTFRB_PUJ1018"
"LTFRB",,"Alabang - GMA via Carmona National Rd.","National Hwy, Biñan City, Manila - Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1019"
"LTFRB",,"Alabang - GMA via Carmona National Rd.","Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila - National Hwy, Biñan City, Manila",3,,,,"LTFRB_PUJ1020"
"LTFRB",,"Alabang - GMA via South Expressway, Carmona Exit","Biyaya Polytechnic Academy, Congressional Road, General Mariano Alvarez, Manila - South Luzon Expressway, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1021"
"LTFRB",,"Alabang - GMA via South Expressway, Carmona Exit","National Hwy, Muntinlupa City, Manila - Biyaya Polytechnic Academy, Congressional Road, General Mariano Alvarez, Manila",3,,,,"LTFRB_PUJ1022"
"LTFRB",,"Alabang - FTI via South Super Highway","DBP Ave, Taguig City, Manila, Manila - National Hwy / UP St Intersection, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1023"
"LTFRB",,"Alabang - FTI via South Super Highway","National Hwy / UP St Intersection, Muntinlupa City, Manila - DBP Ave, Taguig City, Manila, Manila",3,,,,"LTFRB_PUJ1024"
"LTFRB",,"Alabang - Muntinlupa via National Rd. up to Bayan-bayanan, San Pedro","BBL Trans San Pedro Terminal, National Hwy, San Pedro, Manila - National Hwy / Visayas St Intersection, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1025"
"LTFRB",,"Alabang - Muntinlupa via National Rd. up to Bayan-bayanan, San Pedro","National Hwy / Visayas St Intersection, Muntinlupa City, Manila - BBL Trans San Pedro Terminal, National Hwy, San Pedro, Manila",3,,,,"LTFRB_PUJ1026"
"LTFRB",,"Alabang - Muntinlupa Bilibid Prison via Katarungan Village","Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila - C Arellano St / G Araneta St Intersection, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1028"
"LTFRB",,"Alabang - Pasay RTDA. Via FTI Service Rd.","DBP Ave, Taguig City, Manila, Manila - Epifanio de los Santos Avenue, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1029"
"LTFRB",,"Alabang - Pasay RTDA. Via FTI Service Rd.","Epifanio de los Santos Avenue, Lungsod ng Pasay - DBP Ave, Taguig City, Manila, Manila",3,,,,"LTFRB_PUJ1030"
"LTFRB",,"Alabang - Pasay RTDA. Via South Super Highway","DBP Ave, Taguig City, Manila, Manila - Epifanio de los Santos Avenue, Diosdado Macapagal Blvd, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1031"
"LTFRB",,"Alabang - Signal Village via South Expressway Service Road","DBP Ave, Taguig City, Manila, Manila - National Hwy / UP St Intersection, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1033"
"LTFRB",,"Alabang - Signal Village via South Expressway Service Road","National Hwy / UP St Intersection, Muntinlupa City, Manila - DBP Ave, Taguig City, Manila, Manila",3,,,,"LTFRB_PUJ1034"
"LTFRB",,"(Alabang) Pacita Complex - Sucat","South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila - South Luzon Expressway, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1035"
"LTFRB",,"(Alabang) Pacita Complex - Sucat","South Luzon Expressway, Muntinlupa City, Manila - South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1036"
"LTFRB",,"Alabang - Sucat via Cupang (East Service Rd.)","South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila - Dr A. Santos Ave, Parañaque City, Manila",3,,,,"LTFRB_PUJ1037"
"LTFRB",,"Alabang - Sucat via Cupang (East Service Rd.)","Dr A. Santos Ave, Parañaque City, Manila - South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1038"
"LTFRB",,"Alabang - Zapote (Las Piñas)","Quirino Ave, Bacoor City, Manila - Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1040"
"LTFRB",,"Almanza ( Las Piñas ) - Baclaran","F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Alabang-Zapote Road, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1041"
"LTFRB",,"Almanza ( Las Piñas ) - Baclaran","Alabang-Zapote Road, Muntinlupa City, Manila - F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ1042"
"LTFRB",,"Antipolo - Cubao via Marcos Highway","Martinez St / R. De Jesus Intersection, Antipolo City, Manila - 8th Ave, Quezon City, Manila",3,,,,"LTFRB_PUJ1043"
"LTFRB",,"Antipolo - Cubao via Marcos Highway","8th Ave, Quezon City, Manila - Martinez St / R. De Jesus Intersection, Antipolo City, Manila",3,,,,"LTFRB_PUJ1044"
"LTFRB",,"Antipolo - Cubao via Sumulong","Martinez St / R. De Jesus Intersection, Antipolo City, Manila - 8th Ave, Quezon City, Manila",3,,,,"LTFRB_PUJ1045"
"LTFRB",,"Antipolo - Cubao via Sumulong","8th Ave, Quezon City, Manila - Martinez St / R. De Jesus Intersection, Antipolo City, Manila",3,,,,"LTFRB_PUJ1046"
"LTFRB",,"Antipolo - EDSA/Shaw Blvd.","Ortigas Avenue Extension / L. Sumulong Memorial Cir Intersection, Antipolo City, Manila - Sheridan / United Street, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ1047"
"LTFRB",,"Antipolo - EDSA/Shaw Blvd.","Sheridan / United Street, Mandaluyong City, Manila - Ortigas Avenue Extension / L. Sumulong Memorial Cir Intersection, Antipolo City, Manila",3,,,,"LTFRB_PUJ1048"
"LTFRB",,"Antipolo - JRC Ortigas/Shaw","P. Oliveros St / A. Bonifacio St Intersection, Antipolo City, Manila - Lawson / Shaw Blvd Intersection, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ1049"
"LTFRB",,"Antipolo - JRC Ortigas/Shaw","Lawson / Shaw Blvd Intersection, Mandaluyong City, Manila - P. Oliveros St / A. Bonifacio St Intersection, Antipolo City, Manila",3,,,,"LTFRB_PUJ1050"
"LTFRB",,"Antipolo (Cogeo) - Marikina via Sumulong","Martinez St / R. De Jesus Intersection, Antipolo City, Manila - Shoe Ave, Marikina City, Manila",3,,,,"LTFRB_PUJ1051"
"LTFRB",,"Anonas/Aurora - Lagro via Don Mariano Marcos Ave.","Anonas / Molave Intersection, Quezon City, Manila - Ascencion Avenue / Caridad Intersection, Quezon City",3,,,,"LTFRB_PUJ1053"
"LTFRB",,"Anonas/Aurora - Lagro via Don Mariano Marcos Ave.","Ascencion Avenue / Caridad Intersection, Quezon City - Anonas / Molave Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1054"
"LTFRB",,"Arroceros - Proj. 2 & 3 via Kamuning E. Rodriguez","Molave, Quezon City, Manila - Padre Burgos St, Manila",3,,,,"LTFRB_PUJ1055"
"LTFRB",,"Arroceros - Proj. 2 & 3 via Kamuning E. Rodriguez","Padre Burgos St, Manila - Molave, Quezon City, Manila",3,,,,"LTFRB_PUJ1056"
"LTFRB",,"Arroceros - Roxas Dist. Via Espana","Mayor Antonio J. Villegas Rd, Manilla - Halcon / Espana Boulevard Intersection, Manila",3,,,,"LTFRB_PUJ1057"
"LTFRB",,"Arroceros - Roxas Dist. Via Espana","Halcon / Espana Boulevard Intersection, Manila - Mayor Antonio J. Villegas Rd, Manilla",3,,,,"LTFRB_PUJ1058"
"LTFRB",,"Ayala - Pateros via J.P. Rizal","M. Almeda, Pateros, Manila - Makati Ave / A. Arnaiz Ave, Makati City, Manila",3,,,,"LTFRB_PUJ1059"
"LTFRB",,"Ayala - Pateros via J.P. Rizal","Makati Ave / A. Arnaiz Ave, Makati City, Manila - M. Almeda, Pateros, Manila",3,,,,"LTFRB_PUJ1060"
"LTFRB",,"Ayala - Mantrade via Pasong Tamo","Sabio St / Chino Roces Ave Intersection, Makati City, Manila - Paseo de Roxas / Ayala Avenue Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ1061"
"LTFRB",,"Ayala - Mantrade via Pasong Tamo","Paseo de Roxas / Ayala Avenue Intersection, Makati City, Manila - Sabio St / Chino Roces Ave Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ1062"
"LTFRB",,"Ayala - Washington","Epifanio de los Santos Avenue / McKinley Rd Intersection, Makati City, Manila - Senator Gil Puyat Ave / Washington Intersection, Makati City",3,,,,"LTFRB_PUJ1063"
"LTFRB",,"Ayala - Washington","Senator Gil Puyat Ave / Washington Intersection, Makati City - Epifanio de los Santos Avenue / McKinley Rd Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ1064"
